"whiskey_id","category_id","name","score","price_usd","sale_volume","percent_abv"
4743,49,"Duncan Taylor 'Rarest of the Rare' (distilled at Glenugie) Cask #5156 22 year old 1975 vintage 58.0%",87,215,"750",58
4744,49,"Ainsley Brae 12 year old (Distilled at Royal Brackla) 40%",87,65,"750",40
4745,49,"Glen Ness 12 year old Highland 40%",87,28,"750",40
4746,49,"Glengoyne The Legacy Series Chapter One 48%",87,70,"750",48
4747,49,"Grangestone 12 year old Highland 40%",87,34,"750",40
4748,49,"Trader Joe’s 10 year old Highland 40%",87,26,"750",40
4749,49,"That Boutique-y Whisky Company (distilled at Aberfeldy Batch 1) 47%",87,105,"750",47
4750,49,"Trader Joe’s Ardmore 10 year old Highland (Distilled in 2008) 40%",87,33,"750",40
4751,49,"Trader Joe’s GlenAllachie 13 year old Speyside (Distilled in 2004) 40%",87,55,"750",40
4752,49,"Bladnoch 17 year old 46.7%",87,100,"750",46.7
4753,49,"Cask & Thistle 29 year old 1974 Vintage (distilled at Aberfeldy)",87,110,"750",40
4754,49,"Jura Seven Wood 42%",87,75,"750",42
4755,49,"Glencadam 30 year old 46%",87,451,"750",46
4756,49,"Highland Park 1990 vintage 15 year old (Cask #10146) 53.6%",87,78,"750",53.6
4757,49,"Murray McDavid (distilled at Highland Park) 1988 14 year old 46%",87,48,"750",46
4758,49,"Talisker Neist Point 45.8%",87,180,"750",45.8
4759,49,"Adelphi (distilled at Glen Grant) 1985 25 year old 55%",87,138,"750",55
4760,49,"Exclusive Malts (distilled at Benrinnes) 20 year old 52.7%",87,170,"750",52.7
4761,49,"Hazelburn 9 year old Barolo Cask 57.9%",87,123,"750",57.9
4762,49,"Glenrothes 1978 43%",87,322,"750",43
4763,49,"The Macallan Diamond Jubilee 52%",87,549,"750",52
4764,49,"Glen Elgin 12 year old 43%",87,52,"750",43
4765,49,"Laphroaig 40 year old 42.4%",87,500,"750",42.4
4766,49,"Signatory (distilled at Ben Nevis) Cask #7438 31 year old 1975 vintage 58.4%",87,300,"750",58.4
4767,49,"Kilkerran Work in Progress 4 (2012 Release) 46%",87,55,"750",46
4768,49,"Wild Scotsman (distilled at Ben Nevis) 13 year old 1992 vintage cask #693",87,70,"750",40
4769,49,"Exclusive Malts (distilled at Highland Park) 25 year old 46.8%",87,345,"750",46.8
4770,49,"Highland Park Valkyrie 45.9%",87,71,"750",45.9
4771,49,"Wemyss “A Matter of Smoke” 15 year old 46%",87,130,"750",46
4772,49,"BenRiach 12 year old 1994 vintage 56%",87,66,"750",56
4773,49,"Single Malts of Scotland (distilled at Longmorn) 1992 49.7%",87,135,"750",49.7
4774,49,"BenRiach 20 year old 46%",87,140,"750",46
4775,49,"Gordon & MacPhail (distilled at Old Pulteney) 21 year old 43%",87,120,"750",43
4776,49,"Highland Park Loki 15 year old 48.7%",87,250,"750",48.7
4777,49,"Talisker 30 year old 45.8%",87,471,"750",45.8
4778,49,"Glenmorangie Original 43%",87,40,"750",43
4779,49,"Fettercairn 28 year old 42%",87,618,"750",42
4780,49,"Glen Garioch Vintage 1995 55.3%",87,86,"750",55.3
4781,49,"The Exclusive Malts (distilled at Clynelish) 1997 53.5%",87,100,"750",53.5
4782,49,"GlenDronach Sauternes Finish 14 year old 46%",87,75,"750",46
4783,49,"The Dalmore Valour 40%",87,72,"750",40
4784,49,"Auchentoshan 12 year old 40%",87,48,"750",40
4785,49,"Glen Scotia 10 year old Peated 50%",87,55,"750",50
4786,49,"Glenfarclas Family Casks 1969 (Cask #2545) 57.5%",87,1456,"750",57.5
4787,49,"Douglas Laing Old Particular (distilled at Glen Moray) 14 year old 48.4%",87,83,"750",48.4
4788,49," anCnoc Rascan 46%",87,90,"750",46
4789,49,"Wemyss Malts Stem Ginger Preserve (distilled at Mortlach) 1995 46%",87,133,"750",46
4790,49,"Glenglassaugh Evolution 50%",87,55,"750",50
4791,49,"anCnoc 12 year old 43%",87,50,"750",43
4792,49,"Crabbie’s Yardhead 40%",87,25,"750",40
4793,49,"Duncan Taylor 9 year old Dimensions Cask Strength 2010 (distilled at Ardmore peated) 53%",87,65,"750",53
4794,49,"The Balvenie 1993 23 year old 51.9%",87,60000,"set",51.9
5374,49,"Longrow C.V. 46%",83,75,"750",46
4795,49,"Duncan Taylor 13 year old Dimensions Cask Strength 2005 (distilled at Jura) 48.9%",87,85,"750",48.9
4796,49,"Caol Ila 2002 Feis Ile 2014 bottling 55.5%",87,167,"750",55.5
4797,49,"The Balvenie DCS Compendium 1st Chapter 1978 37 year old (Cask #2708) 50.2%",87,6542,"750",50.2
4798,49,"Kilchoman Coull Point 46%",87,76,"750",46
4799,49,"Signatory Vintage 10 year old (distilled at Edradour Cask 41) 46%",87,78,"750",46
4800,49,"Cardhu 21 year old 54.2%",87,267,"750",54.2
4801,49,"Highland Park Valfather 47%",87,78,"750",47
4802,49,"Bowmore 16 year old 1991 Vintage 53.1%",87,100,"750",53.1
4803,49,"The Macallan 1951 Vintage 48.8%",87,2000,"750",48.8
4804,49,"Port Ellen 34 year old 55%",87,2000,"750",55
4805,49,"Benromach 15 year old 43%",87,100,"750",43
4806,49,"Signatory 16 year old 1988 vintage (Cask #42508 distilled at Bowmore) 46%",87,60,"750",46
4807,49,"Aerstone Land Cask 10 year old 40%",87,28,"750",40
4808,49,"Springbank Green 13 year old 46%",87,77,"750",46
4809,49,"Carn Mor (distilled at Ben Nevis) 1997 46%",87,93,"750",46
4810,49,"Exclusive Malts North Highland 17 year old 1996 Cask # 7025 56.1%",87,120,"750",56.1
4811,49,"Jura 16 year old Diurachs’ Own 43%",87,65,"750",43
4812,49,"Tomatin 1988 Vintage 46%",87,250,"750",46
4813,49,"Tomatin Cù Bòcan 1989 Limited Edition 53.2%",87,337,"750",53.2
4814,49,"Pentland Skerries 46%",87,92,"750",40
4815,49,"Glen Garioch 15 year old The Renaissance Chapter One 51.9%",87,108,"750",51.9
4816,49,"Scott's Selection (distilled at Mortlach) 1961 39 year old 40.8%",87,175,"750",40.8
4817,49,"Glenmorangie A Midwinter Night's Dram 43%",87,58,"750",43
4818,49,"Scapa Glansa 40%",87,72,"750",40
4819,49,"Auchentoshan Silveroak 1990 50.9%",87,145,"750",50.9
4820,49,"Bruichladdich Infinity 55.5%",87,80,"750",55.5
4821,49,"Exclusive Malts Speyside 10 year old 2004 57.7%",87,110,"750",57.7
4822,49,"Langside Distillers (distilled at Auchentoshan) 16 year old 48%",86,97,"750",48
4823,49,"Douglas Laing Old Particular Ledaig 1993 (distilled at Tobermory) 50.9%",86,185,"750",50.9
4824,49,"The Balvenie Golden Cask 14 year old 47.5%",86,62,"750",47.5
4825,49,"Arran Smugglers’ Series Vol. 1 The Illicit Stills 56.4%",86,123,"750",56.4
4826,49,"A.D. Rattray 22 year old (distilled at Littlemill Cask #558) 49.2%",86,160,"750",49.2
4827,49,"Springbank Green 12 year old 46%",86,90,"750",46
4828,49,"Douglas Laing 21 year old (distilled at Highland Park) 52.6%",86,224,"750",52.6
4829,49,"Wemyss Malts Lemon Zest 1998 (distilled at Auchentoshan) 46%",86,126,"750",46
4830,49,"Cadenhead's (distilled at Rosebank) 11 year old 57.5%",86,98,"750",57.5
4831,49,"Bruichladdich Octomore 7.1 59.1%",86,168,"750",59.1
4832,49,"Glen Scotia 15 year old 46%",86,85,"750",46
4833,49,"Aberlour Casg Annamh (Batch #1) 48%",86,65,"750",48
4834,49,"Douglas Laing Provenance (distilled at Laphroaig) 8 year old 46%",86,92,"750",46
4835,49,"Glenrothes 1995 43%",86,80,"750",43
4836,49,"Exclusive Malts (distilled at Dailuaine) 2007 10 year old 58.4%",86,100,"750",58.4
4837,49,"That Boutique-y Whisky Company (distilled at Auchroisk) 20 year old 47.9%",86,90,"750",47.9
4838,49,"Murray McDavid 'Mission' (distilled at Royal Brackla) 1975 46%",86,150,"750",46
4839,49,"Caol Ila 14 year old Special Release 2012 59.3%",86,103,"750",59.3
4840,49,"That Boutique-y Whisky Company (distilled at Tobermory) 21 year old 51.2%",86,65,"750",51.2
4841,49,"Arran 14 Year Old 46%",86,70,"750",46
4842,49,"Springbank 12 year old 50%",86,58,"750",50
4843,49,"Balblair 1991 Duncan Taylor Rare Auld Range 53.9%",86,120,"750",53.9
4844,49,"Springbank 15 year old 46%",86,115,"750",46
4845,49,"Glen Garioch 1991 Duncan Taylor Rare Auld range 51.1%",86,125,"750",51.1
4846,49,"Glenugie Chivas Brothers Deoch an Doras bottling 32 year old 55.4% ",86,410,"750",55.4
4847,49,"Old Pulteney Row to the Pole 40%",86,32,"750",40
4848,49,"Glenglassaugh Aged 37 Years 56%",86,625,"750",56
4849,49,"Dalwhinnie 25 year old Special Release 2012 52.1%",86,300,"750",52.1
4850,49,"The Dalmore Dee Dram 40%",86,69,"750",40
4851,49,"Gordon & MacPhail Private Collection Balblair 1991 Crozes-Hermitage Finish 45%",86,140,"750",45
4852,49,"The Dalmore Tweed Dram 40%",86,69,"750",40
4853,49,"Douglas Laing Old Malt Cask (distilled at Royal Brackla) 12 year old 50%",86,79,"750",50
4854,49,"Kilkerran Work In Progress 5 Bourbon 46%",86,58,"750",46
4855,49,"Bladnoch 1993 Gordon & MacPhail Connoisseurs’ Choice range 43%",86,70,"750",43
4856,49,"Wemyss Malts (distilled at Auchentoshan) ‘Lemon Sorbet’ 1998 46%",86,87,"750",46
4857,49,"Wemyss Malts Tarte au Citron (distilled at Auchentoshan) 1998 46%",86,70,"750",46
4858,49,"Bowmore Tempest IV/Dorus Mor 55.1%",86,119,"750",55.1
4859,49,"Shieldaig 14 year old 40%",86,60,"750",40
4860,49,"Wemyss Malts Chocolate Honeycomb (distilled at Bunnahabhain) 2001 46%",86,81,"750",46
4861,49,"Wemyss Lord Elcho 15 year old 40%",86,79,"750",40
4862,49,"Talisker Port Ruighe 45.8%",86,69,"750",45.8
4863,49,"Adelphi Fascadale 12 year old Batch 5 (distilled at Highland Park) 46%",86,69,"750",46
4864,49,"Old Pulteney 30 year old (2013 Edition) 40.1%",86,384,"750",40.1
4865,49,"Gordon & MacPhail (distilled at Tamnavulin) 43% 1989 Vintage 40%",86,50,"750",40
4866,49,"Grangestone Sherry Finish 40%",86,29,"750",40
4867,49,"Hunter Laing Old Malt Cask 20 year old (distilled at Bladnoch) 50%",86,115,"750",50
4868,49,"Br5 Elements of Islay (distilled at Bruichladdich) 53.8%",86,100,"750",53.8
4869,49,"Murray McDavid Mission IV (distilled at Tomintoul) 1973 Vintage 46%",86,210,"750",46
4870,49,"Tomintoul 16 year old 40%",86,40,"750",40
4871,49,"Edradour Madeira Finish 11 year old 59.6%",86,80,"750",59.6
4872,49,"Cardhu Gold Reserve 40%",86,40,"750",40
4873,49,"The Exclusive Malts (distilled at Girvan) 27 year old 1988 53.4%",86,180,"750",53.4
4874,49,"Mortlach 25 year old 43.4%",86,1013,"750",43.4
4875,49,"GlenDronach 12 year old 46%",86,59,"750",46
4876,49,"Glenfarclas Family Cask 1964 (Cask #4719) 48.5%",86,803,"750",48.5
4877,49,"The Balvenie DoubleWood 17 year old 43%",86,130,"750",43
4878,49,"Glengoyne 12 year old 57.2%",86,50,"750",57.2
4879,49,"Murray McDavid 'Mission' (distilled at Glenglassaugh) 1986 vintage 20 year old 55.3%",86,175,"750",55.3
4880,49,"Lady of the Glen (distilled at Benrinnes) 14 year old 1998 57.8%",86,101,"750",57.8
4881,49,"Gordon & MacPhail (distilled at Mortlach) cask #8173 1994 vintage 13 year old 58.5%",86,95,"750",58.5
4882,49,"Douglas Laing Old Particular (distilled at Highland Park) 18 year old cask #0074 48.4%",86,169,"750",48.4
4883,49,"Clynelish Distillers Edition 1993 43%",86,74,"750",43
4884,49,"Highland Park Freya 15 year old 51.2%",86,235,"750",51.2
4885,49,"Glen Moray Elgin Classic Chardonnay Cask Finish 40%",86,30,"750",40
4886,49,"Caol Ila 15 year old 61.5%",86,140,"750",61.5
4887,49,"Glen Moray Elgin Classic Peated 40%",86,30,"750",40
4888,49,"Dalwhinnie 15 year old 43%",86,65,"750",43
4889,49,"Glen Moray Elgin Classic Sherry Cask Finish 40%",86,30,"750",40
4890,49,"Wemyss Malts Seville Bazaar 1991 (distilled at Glen Scotia) 46%",86,129,"750",46
4891,49,"Gordon & MacPhail Connoisseurs Choice (distilled at Clynelish) 1996 46%",86,101,"750",46
4892,49,"Glenfiddich 26 year old 43.1%",86,500,"750",43.1
4893,49,"Glenkinchie 24 year old 57.5%",86,450,"750",57.5
4894,49,"Auchentoshan 18 year old 43%",86,95,"750",43
4895,49,"Royal Lochnagar Triple Matured Edition 48%",86,135,"750",48
4896,49,"Singleton of Glendullan 38 year old (Diageo Special Release 2014) 59.8%",86,1250,"750",59.8
4897,49,"Glenlivet Caribbean Reserve 40%",86,35,"750",40
4898,49,"Laphroaig Lore 48%",86,125,"750",48
4899,49,"Tomintoul 10 year old 40%",86,55,"750",40
4900,49,"Glen Deveron 16 year old 40%",86,78,"750",40
4901,49,"Springbank 14 year old Manzanilla Cask (#259) 54.8%",86,100,"750",54.8
4902,49,"Talisker Distillers Edition 2000 45.8%",86,83,"750",45.8
4903,49,"Hazelburn 10 year old 46%",86,45,"750",46
4904,49,"Springbank 14 year old Oloroso Cask (#268) 56.2%",86,100,"750",56.2
4905,49,"Chieftain’s (distilled at Bruichladdich) 22 year old 1989 51.4%",86,130,"750",51.4
4906,49,"Aultmore 21 year old 46%",86,199,"750",46
4907,49,"Gordon & MacPhail Distillery Labels (distilled at Balblair) 10 year old 43%",86,45,"750",43
4908,49,"Wemyss Malts The Highland Mariner (distilled at Clynelish) 1997 46%",86,122,"750",46
4909,49,"Bunnahabhain Cruach-Mhóna 50%",86,100,"750",50
4910,49,"Cadenhead's (distilled at Glenlivet) 12 year old 60.5%",86,98,"750",60.5
4911,49,"Springbank Oloroso Sherry Butt 12 year old 51.5%",86,113,"750",51.5
4912,49,"Wemyss Malts At Anchor in a Cove 1991 (distilled at Glen Scotia) 46%",86,159,"750",46
4913,49,"Cadenhead’s (distilled at Caol lla) 2000 54.4%",86,120,"750",54.4
4914,49,"Tomatin Oloroso Sherry 1995 46%",86,125,"750",46
4915,49,"Chieftain’s (distilled at Port Ellen) 1982 vintage 25 year old 43%",86,280,"750",43
4916,49,"Duncan Taylor (distilled at Clynelish) 1990 53.2%",86,125,"750",53.2
4917,49,"Cadenhead’s (distilled at Glendullan) 17 year old 57.4%",86,100,"750",57.4
4918,49,"Douglas Laing Old Particular Range (distilled at Auchroisk) 18 year old 48.8%",86,120,"750",48.8
4919,49,"Glenfiddich Reserve Cask 40%",86,78,"750",40
4920,49,"Gordon & MacPhail ('Smith's Glenlivet') 21 year old 43%",86,125,"750",43
4921,49,"Douglas Laing (distilled at Glen Mhor) 30 year old 50%",86,179,"750",50
4922,49,"Glenfiddich Select Cask 40%",86,62,"750",40
4923,49,"Glengoyne 15 year old 43%",86,75,"750",43
4924,49,"The Cooper’s Choice (distilled at Ben Nevis) 18 year old 46%",86,115,"750",46
4925,49,"GlenDronach Peated 46%",86,48,"750",46
4926,49,"Tomatin Contrasting Casks Sherry Matured 46%",86,152,"750",46
4927,49,"Old Pulteney Dunnet Head 46%",86,85,"750",46
4928,49,"Tomatin Cù Bòcan The Bourbon Edition 46%",86,76,"750",46
4929,49,"Auchentoshan Heartwood 43%",86,63,"750",43
4930,49,"Douglas Laing (distilled at Auchentoshan) 11 year old 46%",86,62,"750",46
4931,49,"Douglas Laing Old Particular (distilled at Bunnahabhain) 17 year old 48.4%",86,110,"750",48.4
4932,49,"Bladnoch Samsara 46.7%",86,75,"750",46.7
4933,49,"Peerless (distilled at Glenrothes) 1967 35 year old 40.5%",86,135,"750",40.5
4934,49,"Wemyss Malts Snuffed Candle (distilled at Aberfeldy) 1999 46%",86,129,"750",46
4935,49,"Wemyss Malts Foraged Fruit Fool (distilled at Blair Athol) 1991 46%",86,176,"750",46
4936,49,"Royal Brackla 12 year old 40%",86,75,"750",40
4937,49,"Bowmore 23 year old Port Wood 50.8%",86,630,"750",50.8
4938,49,"Bruichladdich Sherry Edition Oloroso 1998 vintage 46%",86,100,"750",46
4939,49,"Bruichladdich Scottish Barley 50%",86,68,"750",50
4940,49,"Aberfeldy 18 year old 40%",86,130,"750",40
4941,49,"Exclusive Malts (distilled at Dalmore) 18 year old 1996 Cask # 2097 52.5%",86,150,"750",52.5
4942,49,"Signatory Un-Chillfiltered Collection 11 year old (distilled at Edradour) 46%",86,67,"750",46
4943,49,"Clan Denny 2008 10 year old (distilled at Craigellachie) 46%",86,59,"750",46
4944,49,"Highland Park Sigurd 43%",86,202,"750",43
4945,49,"Cù Bòcan Sherry Cask 46%",86,50,"750",46
4946,49,"Clan Denny 10 year old (distilled at Fettercairn) 46%",86,59,"750",46
4947,49,"Cuatro Series Manzanilla 46%",86,50,"750",46
4948,49,"Cuatro Series Pedro Ximenez 46%",86,50,"750",46
4949,49,"Douglas Laing Old Particular (distilled at Blair Athol) 20 year old 51.5%",86,129,"750",51.5
4950,49,"Clan Denny 10 year old (distilled at Bunnahabhain) 46%",86,59,"750",46
4951,49,"Signatory (distilled at BenRiach) 12 year old 1994 vintage 59.5%",86,54,"750",59.5
4952,49,"Ainsley Brae Sauternes Cask Finished Highland 40%",86,30,"750",40
4953,49,"Glen Fohdry Dublaich Speyside 47.1%",86,28,"750",47.1
4954,49,"Arran Sherry Premium Single Cask 1997 #217 53.2%",86,125,"750",53.2
4955,49,"Highland Park 1983 vintage 22 year old (Cask #686) 56.4%",86,175,"750",56.4
4956,49,"Highland Park 24 year old 1981 Vintage (Cask #3252) 45.3%",86,180,"750",45.3
4957,49,"Gordon & MacPhail ('Smith's Glenlivet') 21 year old 43%",86,125,"750",43
4958,49,"Adelphi (distilled at Dailuaine) 1983 27 year old 58.1%",86,165,"750",58.1
4959,49,"Auchentoshan 40 year old 41.6%",86,1500,"750",41.6
4960,49,"Duncan Taylor NC2 (distilled at Balmenach) 2000 9 year old 46%",86,55,"750",46
4961,49,"Hart Brothers (distilled at Inchgower) 26 year old 1976 vintage 49.9%",86,140,"750",49.9
4962,49,"Provenance (distilled at Inchgower) 14 year old 1990 vintage 46%",86,70,"750",46
4963,49,"Isle of Jura 16 year old 43%",86,48,"750",43
4964,49,"Isle of Jura Superstition 45%",86,35,"750",45
4965,49,"That Boutique-y Whisky Company (distilled at Speyside) 17 year old 53.4%",86,52,"750",53.4
4966,49,"GlenDronach 1991 vintage 18 year old sherry puncheon (cask 3182) 51.7%",86,110,"750",51.7
4967,49,"Old Pulteney 1990 Vintage (Cask #4931) 57.8%",86,121,"750",57.8
4968,49,"Arran Single Bourbon Cask (Cask 1801) 1996 Vintage 50.5%",86,80,"750",50.5
4969,49,"Glengoyne 15 year old Distiller’s Gold 40%",86,70,"750",40
4970,49,"Tullibardine Vintage 1993 46%",86,65,"750",46
4971,49,"The Macallan Masters of Photography 1991 (Release 3 Cask #7023) 50.8%",86,2750,"750",50.8
4972,49,"Glenfiddich 12 year old 40%",86,37,"750",40
4973,49,"Ben Nevis 10 year old 46%",86,40,"750",46
4974,49,"Exclusive Malts (distilled at Glenrothes) 1996 52.3%",86,140,"750",52.3
4975,49,"The BenRiach Importanticus 12 year old 46%",86,85,"750",46
4976,49,"Duncan Taylor (distilled at BenRiach) 34 year old 1968 vintage 48%",86,140,"750",48
4977,49,"Highland Park Harald 40%",86,96,"750",40
4978,49,"Talisker 25 year old 45.8%",86,353,"750",45.8
4979,49,"Distillery Select 'Craiglodge' (distilled at Loch Lomond) Cask #329 13 year old 45%",86,70,"750",45
4980,49,"Tomatin 15 year old 52%",86,80,"750",52
4981,49,"Gordon & MacPhail Rare Old (distilled at Glenugie) 1970 46%",86,653,"750",46
4982,49,"Edradour Ballechin #5 46%",86,105,"750",40
4983,49,"Tullibardine 20 year old 43%",86,125,"750",43
4984,49,"Blackadder Single Cask #1101 (distilled at Longmorn) 1972 Vintage 31 year old 45% ABV",86,135,"750",45
4985,49,"The Dalmore 1992 aged 19 year old 53.8%",86,3200,"750",53.8
5048,49,"That Boutique-y Springbank Batch 2 53.10%",85,89,"750",53.1
4986,49,"Bowmore 25 year old Vintage Fèis Ìle (2016 Edition) 55.7%",86,455,"750",55.7
4987,49,"Bruichladdich 2001 15 year old (2016-1881-135-PHD) 50%",86,123,"750",50
4988,49,"Glenfarclas Family Casks 1978 (Cask #4004) 41.3%",86,589,"750",41.3
4989,49,"Arran Pomerol Wine Cask Finish (Limited Edition) 50%",86,80,"750",50
4990,49,"Glenfarclas Family Casks 1984 (Cask #6032) 47%",86,1279,"750",47
4991,49,"Duncan Taylor (distilled at Glentauchers) 8 year old 54.8%",86,84,"750",54.8
4992,49,"Glenfiddich 15 year old 40%",86,55,"750",40
4993,49,"Gordon & MacPhail (distilled at Glentauchers) 11 year old 46%",86,60,"750",46
4994,49,"The Balvenie 2004 13 year old 58.2%",86,60000,"set",58.2
4995,49,"Bunnahabhain Westering Home 17 year old Feis Ile 2014 bottling 52.9%",86,421,"750",52.9
4996,49,"Douglas Laing Old Particular 1988 (distilled at Glenturret) 45.4%",86,144,"750",45.4
4997,49,"Speyburn Bradan Orach 40%",86,20,"750",40
4998,49,"Glenglassaugh 30 year old 43%",86,694,"750",43
4999,49,"Douglas Laing Old Particular 1995 (distilled at Glen Garioch) 51.5%",86,105,"750",51.5
5000,49,"Wemyss Malts Nuts about Pears 1991 (distilled at Blair Athol) 46%",86,150,"750",46
5001,49,"Murray McDavid 16 year old 1990 vintage (distilled at Macallan) 46%",86,125,"750",46
5002,49,"Lagavulin 12 year old (Diageo Special Releases 2013) 55.1%",86,119,"750",55.1
5003,49,"Kilchoman Sauternes Cask Matured 50%",86,100,"750",50
5004,49,"Kilkerran 60.3%",86,95,"750",60.3
5005,49,"The Exclusive Malts 10 year old (distilled at Laphroaig) 2005 (Cask #468) 54.2%",86,130,"750",54.2
5006,49,"Glenmorangie Duthac 43%",86,86,"750",43
5007,49,"Glencadam Origin 1825 40%",86,42,"750",40
5008,49,"Glen Garioch Wine Cask Matured 48%",86,170,"750",48
5009,49,"Duncansby Head 46%",86,75,"750",46
5010,49,"Tomatin 14 year old Port Wood Finish 46%",86,55,"750",46
5011,49,"Duncan Taylor 18 year old Dimensions Range 1993 (distilled at Aberlour) 54.3%",86,110,"750",54.3
5012,49,"Wemyss Malts Apple Basket 1997 (distilled at Clynelish) 46%",86,126,"750",46
5013,49,"Dalwhinnie 25 year old (Diageo Special Releases 2015) 48.8%",86,480,"750",48.8
5014,49,"Glenrothes 1979 Editor’s Cask #3828 52.1%",86,956,"750",52.1
5015,49,"Auchentoshan Cooper’s Reserve 14 year old 46%",85,100,"750",46
5016,49,"Gordon & MacPhail “Private Collection” Port Wood Finish (distilled at Caol Ila) 1998 Vintage 10 year old 46%",85,70,"750",46
5017,49,"Lagavulin 12 year old (Diageo Special Releases 2011) 57.5%",85,103,"750",57.5
5018,49,"Signatory (distilled at Rosebank) 12 year old 1991 Vintage 43%",85,53,"750",43
5019,49,"Glen Scotia Heavily Peated 10 year old 50%",85,76,"750",50
5020,49,"Wemyss Malts (distilled at Glen Scotia) 'Strawberry Ganache' 46%",85,174,"750",46
5021,49,"Bruichladdich Octomore 7.2 58.5%",85,191,"750",58.5
5022,49,"Bunnahabhain Ceobanach 46.3%",85,70,"750",46.3
5023,49,"Glenrothes Bourbon Cask Reserve 40%",85,50,"750",40
5024,49,"Glen Scotia 10 year old 46%",85,60,"750",46
5025,49,"Glen Scotia 12 year old 46%",85,67,"750",46
5026,49,"Scapa 14 year old 40%",85,45,"750",40
5027,49,"Gordon & MacPhail Private Collection: Glenlivet Decades 1980 48.5%",85,410,"750",48.5
5028,49,"Lagavulin 12 year old (Diageo Special Releases 2012) 56.1%",85,111,"750",56.1
5029,49,"Glengoyne Teapot Dram (Batch #3) 59.4%",85,92,"750",59.4
5030,49,"Jura Feith A’ Chaorainn 1976 Vintage 46%",85,796,"750",46
5031,49,"Wemyss Malts Peaches and Cream 1989 (distilled at Glen Garioch) 46%",85,133,"750",46
5032,49,"That Boutique-y Whisky Company 30 year old (distilled at Macallan) 46.5%",85,604,"750",46.5
5033,49,"Douglas Laing Provenance (distilled at Arran) 12 year old 46%",85,63,"750",46
5034,49,"Gordon & MacPhail Private Collection Ledaig 1993 St-Joseph Wood Finish 45%",85,110,"750",45
5035,49,"Douglas Laing Old Malt Cask (distilled at Highland Park) 15 year old 50%",85,111,"750",50
5036,49,"Springbank Rum Wood Finish 16 year old 1991 vintage 54.2%",85,160,"750",54.2
5037,49,"Dun Bheagan (distilled at Caol Ila) 1993 Vintage 10 year old 43% ABV",85,56,"750",43
5038,49,"Springbank 10 year old 58.7%",85,95,"750",58.7
5039,49,"Scott's Selection (distilled at Caol Ila) 1984 vintage 53.5%",85,215,"750",53.5
5040,49,"Dun Bheagan (distilled at Springbank) Cask #56 37 year 41.5%",85,350,"750",41.5
5041,49,"Signatory (distilled at Caol Ila) 14 year old 1990 vintage 56.2%",85,50,"750",56.2
5042,49,"Traditional Ben Nevis 46%",85,96,"750",46
5043,49,"Gordon & MacPhail 'Connoisseurs Choice' (distilled at Caol Ila) 13 year old 1991 vintage 46%",85,70,"750",46
5044,49,"Arran Malt Orkney Bere 56.2%",85,95,"750",56.2
5045,49,"Jura 1984 44%",85,1141,"750",44
5046,49,"The Dalmore Spey Dram 40%",85,69,"750",40
5047,49,"Douglas Laing Provenance (distilled at Blair Athol) 12 year old 46%",85,63,"750",46
5049,49,"Wemyss Malts (distilled at Clynelish) “A Day at the Coast” 14 year old 46%",85,95,"750",46
5050,49,"Wemyss Malts Summer Fruit Cup 1998 (distilled at Auchentoshan) 46%",85,107,"750",46
5051,49,"Auchentoshan 1998 54.6%",85,70,"750",54.6
5052,49,"Littlemill 21 year old Burns Malt 55.1%",85,72,"750",55.1
5053,49,"Glen Grant 16 year old 43%",85,80,"750",43
5054,49,"Jura Turas-Mara 42%",85,61,"750",42
5055,49,"Murray McDavid 'Mission' (distilled at Dallas Dhu) 1979 46%",85,150,"750",46
5056,49,"Douglas Laing Provenance (distilled at Glen Garioch) 17 year old 46%",85,92,"750",46
5057,49,"Wemyss Malts Candied Fruit (distilled at Auchentoshan) 1998 46%",85,95,"750",46
5058,49,"Bw3 Elements of Islay (distilled at Bowmore) 51.6%",85,100,"750",51.6
5059,49,"Lg4 Elements of Islay (distilled at Lagavulin) 55.7%",85,78,"750",55.7
5060,49,"Murray McDavid (distilled at Glen Grant) 1969 46%",85,150,"750",46
5061,49,"Murray McDavid (distilled at Highland Park) 1989 vintage 17 year old 46%",85,85,"750",46
5062,49,"Mortlach 1997 vintage 57.1%",85,406,"750",57.1
5063,49,"Signatory 'Glenisla' (distilled at Glen Keith) Cask #19600 29 year old 1971 vintage 50%",85,300,"750",50
5064,49,"Inverleven Chivas Brothers Deoch an Doras bottling 36 year old 48.5%",85,450,"750",48.5
5065,49,"Gordon & MacPhail (distilled at Glencadam) 31 year old 1974 vintage 43%",85,120,"750",43
5066,49,"Glengarioch 1979 Vintage Cask #6489 52.1%",85,140,"750",52.1
5067,49,"Speyburn 10 year old 40%",85,25,"750",40
5068,49,"Lagavulin Triple Matured Edition 48%",85,135,"750",48
5069,49,"Glengoyne Scottish Oak Wood Finish 43%",85,65,"750",43
5070,49,"Clynelish 14 year old 43%",85,53,"750",43
5071,49,"Auchroisk 25 year old 51.2%",85,450,"750",51.2
5072,49,"Linkwood 37 year old 50.3%",85,900,"750",50.3
5073,49,"Lagavulin 12 year old (Diageo Special Releases 2016) 57.7%",85,135,"750",57.7
5074,49,"Glen Moray Elgin Classic Port Cask Finish 40%",85,30,"750",40
5075,49,"Edradour 1999 Natural Cask Strength cask #295 58.4%",85,118,"750",58.4
5076,49,"Glenrothes Sherry Cask Reserve 40%",85,88,"750",40
